2024-03-19 15:57:55.012 | INPUT  | DEBUG    | list 
2024-03-19 15:58:00.788 | OUTPUT | DEBUG    | REACHED i2c_simple_write_receive_len 
2024-03-19 15:58:00.791 | OUTPUT | DEBUG    | Component Address: 0x61 
2024-03-19 15:58:00.793 | OUTPUT | DEBUG    | Length: 21 
2024-03-19 15:58:00.797 | OUTPUT | DEBUG    | REACHED i2c_simple_write_status_generic 
2024-03-19 15:58:00.799 | OUTPUT | DEBUG    | value: 21 
2024-03-19 15:58:00.800 | OUTPUT | DEBUG    | REACHED POINT A 
2024-03-19 15:58:00.803 | OUTPUT | DEBUG    | REACHED POINT B 
2024-03-19 15:58:00.805 | OUTPUT | DEBUG    | REACHED POINT C 
2024-03-19 15:58:00.807 | OUTPUT | DEBUG    | REACHED POINT D 
2024-03-19 15:58:00.809 | OUTPUT | DEBUG    | REACHED POINT E 
2024-03-19 15:58:00.812 | OUTPUT | DEBUG    | ISSUE_CMD: send_packet 
2024-03-19 15:58:00.814 | OUTPUT | DEBUG    | Address: 0x62 
2024-03-19 15:58:00.816 | OUTPUT | DEBUG    | Packet size: 21 
2024-03-19 15:58:00.819 | OUTPUT | DEBUG    | Transmit buffer raw data: 
2024-03-19 15:58:00.824 | OUTPUT | DEBUG    | 0190fc69e40ec180b5e948eaf63cb6cc7114b7dd2b 
2024-03-19 15:58:00.828 | OUTPUT | DEBUG    | REACHED BOARD_LINK 
2024-03-19 15:58:00.830 | OUTPUT | DEBUG    | PACKET TO SEND TO COMPONENT: 
2024-03-19 15:58:00.835 | OUTPUT | DEBUG    | 0190fc69e40ec180b5e948eaf63cb6cc7114b7dd2b 
2024-03-19 15:58:00.838 | OUTPUT | DEBUG    | REACHED POINT A 
2024-03-19 15:58:00.841 | OUTPUT | DEBUG    | REACHED i2c_simple_write_receive_len 
2024-03-19 15:58:00.844 | OUTPUT | DEBUG    | Component Address: 0x62 
2024-03-19 15:58:00.846 | OUTPUT | DEBUG    | Length: 21 
2024-03-19 15:58:00.850 | OUTPUT | DEBUG    | REACHED i2c_simple_write_status_generic 
2024-03-19 15:58:00.851 | OUTPUT | DEBUG    | value: 21 
2024-03-19 15:58:00.853 | OUTPUT | DEBUG    | REACHED POINT A 
2024-03-19 15:58:00.855 | OUTPUT | DEBUG    | REACHED POINT B 
2024-03-19 15:58:00.858 | OUTPUT | DEBUG    | REACHED POINT C 
2024-03-19 15:58:00.859 | OUTPUT | DEBUG    | REACHED POINT D 
2024-03-19 15:58:00.863 | OUTPUT | DEBUG    | REACHED POINT E 
2024-03-19 15:58:00.865 | OUTPUT | DEBUG    | ISSUE_CMD: send_packet 
2024-03-19 15:58:00.867 | OUTPUT | DEBUG    | Address: 0x63 
2024-03-19 15:58:00.869 | OUTPUT | DEBUG    | Packet size: 21 
2024-03-19 15:58:00.872 | OUTPUT | DEBUG    | Transmit buffer raw data: 
2024-03-19 15:58:00.877 | OUTPUT | DEBUG    | 0190fc69e40ec180b5e948eaf63cb6cc71cbc6566d 
2024-03-19 15:58:00.880 | OUTPUT | DEBUG    | REACHED BOARD_LINK 
2024-03-19 15:58:00.883 | OUTPUT | DEBUG    | PACKET TO SEND TO COMPONENT: 
2024-03-19 15:58:00.888 | OUTPUT | DEBUG    | 0190fc69e40ec180b5e948eaf63cb6cc71cbc6566d 
2024-03-19 15:58:00.890 | OUTPUT | DEBUG    | REACHED POINT A 
2024-03-19 15:58:00.895 | OUTPUT | DEBUG    | REACHED i2c_simple_write_receive_len 
2024-03-19 15:58:00.897 | OUTPUT | DEBUG    | Component Address: 0x63 
2024-03-19 15:58:00.899 | OUTPUT | DEBUG    | Length: 21 
2024-03-19 15:58:00.903 | OUTPUT | DEBUG    | REACHED i2c_simple_write_status_generic 
2024-03-19 15:58:00.904 | OUTPUT | DEBUG    | value: 21 
2024-03-19 15:58:00.906 | OUTPUT | DEBUG    | REACHED POINT A 
2024-03-19 15:58:00.909 | OUTPUT | DEBUG    | REACHED POINT B 
2024-03-19 15:58:00.910 | OUTPUT | DEBUG    | REACHED POINT C 
2024-03-19 15:58:00.912 | OUTPUT | DEBUG    | REACHED POINT D 
2024-03-19 15:58:00.914 | OUTPUT | DEBUG    | REACHED POINT E 
2024-03-19 15:58:00.918 | OUTPUT | DEBUG    | ISSUE_CMD: send_packet 
2024-03-19 15:58:00.921 | OUTPUT | DEBUG    | Address: 0x64 
2024-03-19 15:58:00.922 | OUTPUT | DEBUG    | Packet size: 21 
2024-03-19 15:58:00.925 | OUTPUT | DEBUG    | Transmit buffer raw data: 
2024-03-19 15:58:00.930 | OUTPUT | DEBUG    | 0190fc69e40ec180b5e948eaf63cb6cc71cbffc66a 
2024-03-19 15:58:00.933 | OUTPUT | DEBUG    | REACHED BOARD_LINK 
2024-03-19 15:58:00.936 | OUTPUT | DEBUG    | PACKET TO SEND TO COMPONENT: 
2024-03-19 15:58:00.941 | OUTPUT | DEBUG    | 0190fc69e40ec180b5e948eaf63cb6cc71cbffc66a 
2024-03-19 15:58:00.943 | OUTPUT | DEBUG    | REACHED POINT A 
2024-03-19 15:58:00.947 | OUTPUT | DEBUG    | REACHED i2c_simple_write_receive_len 
2024-03-19 15:58:00.950 | OUTPUT | DEBUG    | Component Address: 0x64 
2024-03-19 15:58:00.952 | OUTPUT | DEBUG    | Length: 21 
2024-03-19 15:58:00.956 | OUTPUT | DEBUG    | REACHED i2c_simple_write_status_generic 
2024-03-19 15:58:00.957 | OUTPUT | DEBUG    | value: 21 
2024-03-19 15:58:00.959 | OUTPUT | DEBUG    | REACHED POINT A 
2024-03-19 15:58:00.961 | OUTPUT | DEBUG    | REACHED POINT B 
2024-03-19 15:58:00.963 | OUTPUT | DEBUG    | REACHED POINT C 
2024-03-19 15:58:00.966 | OUTPUT | DEBUG    | REACHED POINT D 
2024-03-19 15:58:00.967 | OUTPUT | DEBUG    | REACHED POINT E 
2024-03-19 15:58:00.971 | OUTPUT | DEBUG    | ISSUE_CMD: send_packet 
2024-03-19 15:58:00.973 | OUTPUT | DEBUG    | Address: 0x65 
2024-03-19 15:58:00.976 | OUTPUT | DEBUG    | Packet size: 21 
2024-03-19 15:58:00.979 | OUTPUT | DEBUG    | Transmit buffer raw data: 
2024-03-19 15:58:00.983 | OUTPUT | DEBUG    | 0190fc69e40ec180b5e948eaf63cb6cc71a943e160 
2024-03-19 15:58:00.986 | OUTPUT | DEBUG    | REACHED BOARD_LINK 
2024-03-19 15:58:00.989 | OUTPUT | DEBUG    | PACKET TO SEND TO COMPONENT: 
2024-03-19 15:58:00.994 | OUTPUT | DEBUG    | 0190fc69e40ec180b5e948eaf63cb6cc71a943e160 
2024-03-19 15:58:00.996 | OUTPUT | DEBUG    | REACHED POINT A 
2024-03-19 15:58:01.000 | OUTPUT | DEBUG    | REACHED i2c_simple_write_receive_len 
2024-03-19 15:58:01.003 | OUTPUT | DEBUG    | Component Address: 0x65 
2024-03-19 15:58:01.004 | OUTPUT | DEBUG    | Length: 21 
2024-03-19 15:58:01.009 | OUTPUT | DEBUG    | REACHED i2c_simple_write_status_generic 
2024-03-19 15:58:01.010 | OUTPUT | DEBUG    | value: 21 
2024-03-19 15:58:01.012 | OUTPUT | DEBUG    | REACHED POINT A 
2024-03-19 15:58:01.014 | OUTPUT | DEBUG    | REACHED POINT B 
2024-03-19 15:58:01.016 | OUTPUT | DEBUG    | REACHED POINT C 
2024-03-19 15:58:01.018 | OUTPUT | DEBUG    | REACHED POINT D 
2024-03-19 15:58:01.021 | OUTPUT | DEBUG    | REACHED POINT E 
2024-03-19 15:58:01.024 | OUTPUT | DEBUG    | ISSUE_CMD: send_packet 
2024-03-19 15:58:01.026 | OUTPUT | DEBUG    | Address: 0x66 
2024-03-19 15:58:01.028 | OUTPUT | DEBUG    | Packet size: 21 
2024-03-19 15:58:01.031 | OUTPUT | DEBUG    | Transmit buffer raw data: 
2024-03-19 15:58:01.037 | OUTPUT | DEBUG    | 0190fc69e40ec180b5e948eaf63cb6cc71c88ccca0 
2024-03-19 15:58:01.038 | OUTPUT | DEBUG    | REACHED BOARD_LINK 
2024-03-19 15:58:01.042 | OUTPUT | DEBUG    | PACKET TO SEND TO COMPONENT: 
2024-03-19 15:58:01.047 | OUTPUT | DEBUG    | 0190fc69e40ec180b5e948eaf63cb6cc71c88ccca0 
2024-03-19 15:58:01.049 | OUTPUT | DEBUG    | REACHED POINT A 
2024-03-19 15:58:01.053 | OUTPUT | DEBUG    | REACHED i2c_simple_write_receive_len 
2024-03-19 15:58:01.056 | OUTPUT | DEBUG    | Component Address: 0x66 
2024-03-19 15:58:01.057 | OUTPUT | DEBUG    | Length: 21 
2024-03-19 15:58:01.061 | OUTPUT | DEBUG    | REACHED i2c_simple_write_status_generic 
2024-03-19 15:58:01.063 | OUTPUT | DEBUG    | value: 21 
2024-03-19 15:58:01.065 | OUTPUT | DEBUG    | REACHED POINT A 
2024-03-19 15:58:01.067 | OUTPUT | DEBUG    | REACHED POINT B 
2024-03-19 15:58:01.069 | OUTPUT | DEBUG    | REACHED POINT C 
2024-03-19 15:58:01.072 | OUTPUT | DEBUG    | REACHED POINT D 
2024-03-19 15:58:01.073 | OUTPUT | DEBUG    | REACHED POINT E 
2024-03-19 15:58:01.076 | OUTPUT | DEBUG    | ISSUE_CMD: send_packet 
2024-03-19 15:58:01.078 | OUTPUT | DEBUG    | Address: 0x67 
2024-03-19 15:58:01.080 | OUTPUT | DEBUG    | Packet size: 21 
2024-03-19 15:58:01.084 | OUTPUT | DEBUG    | Transmit buffer raw data: 
2024-03-19 15:58:01.089 | OUTPUT | DEBUG    | 0190fc69e40ec180b5e948eaf63cb6cc71983951d2 
2024-03-19 15:58:01.091 | OUTPUT | DEBUG    | REACHED BOARD_LINK 
2024-03-19 15:58:01.095 | OUTPUT | DEBUG    | PACKET TO SEND TO COMPONENT: 
2024-03-19 15:58:01.100 | OUTPUT | DEBUG    | 0190fc69e40ec180b5e948eaf63cb6cc71983951d2 
2024-03-19 15:58:01.102 | OUTPUT | DEBUG    | REACHED POINT A 
2024-03-19 15:58:01.106 | OUTPUT | DEBUG    | REACHED i2c_simple_write_receive_len 
2024-03-19 15:58:01.109 | OUTPUT | DEBUG    | Component Address: 0x67 
2024-03-19 15:58:01.110 | OUTPUT | DEBUG    | Length: 21 
2024-03-19 15:58:01.114 | OUTPUT | DEBUG    | REACHED i2c_simple_write_status_generic 
2024-03-19 15:58:01.116 | OUTPUT | DEBUG    | value: 21 
2024-03-19 15:58:01.118 | OUTPUT | DEBUG    | REACHED POINT A 
2024-03-19 15:58:01.120 | OUTPUT | DEBUG    | REACHED POINT B 
2024-03-19 15:58:01.122 | OUTPUT | DEBUG    | REACHED POINT C 
2024-03-19 15:58:01.124 | OUTPUT | DEBUG    | REACHED POINT D 
2024-03-19 15:58:01.126 | OUTPUT | DEBUG    | REACHED POINT E 
2024-03-19 15:58:01.130 | OUTPUT | DEBUG    | ISSUE_CMD: send_packet 
2024-03-19 15:58:01.131 | OUTPUT | DEBUG    | Address: 0x68 
2024-03-19 15:58:01.134 | OUTPUT | DEBUG    | Packet size: 21 
2024-03-19 15:58:01.137 | OUTPUT | DEBUG    | Transmit buffer raw data: 
2024-03-19 15:58:01.142 | OUTPUT | DEBUG    | 0190fc69e40ec180b5e948eaf63cb6cc71da2258ce 
2024-03-19 15:58:01.144 | OUTPUT | DEBUG    | REACHED BOARD_LINK 
2024-03-19 15:58:01.148 | OUTPUT | DEBUG    | PACKET TO SEND TO COMPONENT: 
2024-03-19 15:58:01.153 | OUTPUT | DEBUG    | 0190fc69e40ec180b5e948eaf63cb6cc71da2258ce 
2024-03-19 15:58:01.155 | OUTPUT | DEBUG    | REACHED POINT A 
2024-03-19 15:58:01.159 | OUTPUT | DEBUG    | REACHED i2c_simple_write_receive_len 
2024-03-19 15:58:01.162 | OUTPUT | DEBUG    | Component Address: 0x68 
2024-03-19 15:58:01.163 | OUTPUT | DEBUG    | Length: 21 
2024-03-19 15:58:01.167 | OUTPUT | DEBUG    | REACHED i2c_simple_write_status_generic 
2024-03-19 15:58:01.169 | OUTPUT | DEBUG    | value: 21 
2024-03-19 15:58:01.171 | OUTPUT | DEBUG    | REACHED POINT A 
2024-03-19 15:58:01.173 | OUTPUT | DEBUG    | REACHED POINT B 
2024-03-19 15:58:01.176 | OUTPUT | DEBUG    | REACHED POINT C 
2024-03-19 15:58:01.177 | OUTPUT | DEBUG    | REACHED POINT D 
2024-03-19 15:58:01.179 | OUTPUT | DEBUG    | REACHED POINT E 
2024-03-19 15:58:01.182 | OUTPUT | DEBUG    | ISSUE_CMD: send_packet 
2024-03-19 15:58:01.185 | OUTPUT | DEBUG    | Address: 0x69 
2024-03-19 15:58:01.186 | OUTPUT | DEBUG    | Packet size: 21 
2024-03-19 15:58:01.189 | OUTPUT | DEBUG    | Transmit buffer raw data: 
2024-03-19 15:58:01.195 | OUTPUT | DEBUG    | 0190fc69e40ec180b5e948eaf63cb6cc71a41d7969 
2024-03-19 15:58:01.197 | OUTPUT | DEBUG    | REACHED BOARD_LINK 
2024-03-19 15:58:01.200 | OUTPUT | DEBUG    | PACKET TO SEND TO COMPONENT: 
2024-03-19 15:58:01.206 | OUTPUT | DEBUG    | 0190fc69e40ec180b5e948eaf63cb6cc71a41d7969 
2024-03-19 15:58:01.208 | OUTPUT | DEBUG    | REACHED POINT A 
2024-03-19 15:58:01.212 | OUTPUT | DEBUG    | REACHED i2c_simple_write_receive_len 
2024-03-19 15:58:01.215 | OUTPUT | DEBUG    | Component Address: 0x69 
2024-03-19 15:58:01.216 | OUTPUT | DEBUG    | Length: 21 
2024-03-19 15:58:01.220 | OUTPUT | DEBUG    | REACHED i2c_simple_write_status_generic 
2024-03-19 15:58:01.223 | OUTPUT | DEBUG    | value: 21 
2024-03-19 15:58:01.224 | OUTPUT | DEBUG    | REACHED POINT A 
2024-03-19 15:58:01.226 | OUTPUT | DEBUG    | REACHED POINT B 
2024-03-19 15:58:01.228 | OUTPUT | DEBUG    | REACHED POINT C 
2024-03-19 15:58:01.230 | OUTPUT | DEBUG    | REACHED POINT D 
2024-03-19 15:58:01.232 | OUTPUT | DEBUG    | REACHED POINT E 
2024-03-19 15:58:01.235 | OUTPUT | DEBUG    | ISSUE_CMD: send_packet 
2024-03-19 15:58:01.237 | OUTPUT | DEBUG    | Address: 0x6a 
2024-03-19 15:58:01.239 | OUTPUT | DEBUG    | Packet size: 21 
2024-03-19 15:58:01.243 | OUTPUT | DEBUG    | Transmit buffer raw data: 
2024-03-19 15:58:01.248 | OUTPUT | DEBUG    | 0190fc69e40ec180b5e948eaf63cb6cc71087d6de8 
2024-03-19 15:58:01.250 | OUTPUT | DEBUG    | REACHED BOARD_LINK 
2024-03-19 15:58:01.254 | OUTPUT | DEBUG    | PACKET TO SEND TO COMPONENT: 
2024-03-19 15:58:01.259 | OUTPUT | DEBUG    | 0190fc69e40ec180b5e948eaf63cb6cc71087d6de8 
2024-03-19 15:58:01.261 | OUTPUT | DEBUG    | REACHED POINT A 
2024-03-19 15:58:01.265 | OUTPUT | DEBUG    | REACHED i2c_simple_write_receive_len 
2024-03-19 15:58:01.267 | OUTPUT | DEBUG    | Component Address: 0x6a 
2024-03-19 15:58:01.269 | OUTPUT | DEBUG    | Length: 21 
2024-03-19 15:58:01.273 | OUTPUT | DEBUG    | REACHED i2c_simple_write_status_generic 
2024-03-19 15:58:01.275 | OUTPUT | DEBUG    | value: 21 
2024-03-19 15:58:01.277 | OUTPUT | DEBUG    | REACHED POINT A 
2024-03-19 15:58:01.279 | OUTPUT | DEBUG    | REACHED POINT B 
2024-03-19 15:58:01.281 | OUTPUT | DEBUG    | REACHED POINT C 
2024-03-19 15:58:01.283 | OUTPUT | DEBUG    | REACHED POINT D 
2024-03-19 15:58:01.285 | OUTPUT | DEBUG    | REACHED POINT E 
2024-03-19 15:58:01.288 | OUTPUT | DEBUG    | ISSUE_CMD: send_packet 
2024-03-19 15:58:01.290 | OUTPUT | DEBUG    | Address: 0x6b 
2024-03-19 15:58:01.293 | OUTPUT | DEBUG    | Packet size: 21 
2024-03-19 15:58:01.295 | OUTPUT | DEBUG    | Transmit buffer raw data: 
2024-03-19 15:58:01.301 | OUTPUT | DEBUG    | 0190fc69e40ec180b5e948eaf63cb6cc7161dc123d 
2024-03-19 15:58:01.304 | OUTPUT | DEBUG    | REACHED BOARD_LINK 
2024-03-19 15:58:01.306 | OUTPUT | DEBUG    | PACKET TO SEND TO COMPONENT: 
2024-03-19 15:58:01.312 | OUTPUT | DEBUG    | 0190fc69e40ec180b5e948eaf63cb6cc7161dc123d 
2024-03-19 15:58:01.314 | OUTPUT | DEBUG    | REACHED POINT A 
2024-03-19 15:58:01.318 | OUTPUT | DEBUG    | REACHED i2c_simple_write_receive_len 
2024-03-19 15:58:01.320 | OUTPUT | DEBUG    | Component Address: 0x6b 
2024-03-19 15:58:01.322 | OUTPUT | DEBUG    | Length: 21 
2024-03-19 15:58:01.327 | OUTPUT | DEBUG    | REACHED i2c_simple_write_status_generic 
2024-03-19 15:58:01.328 | OUTPUT | DEBUG    | value: 21 
2024-03-19 15:58:01.330 | OUTPUT | DEBUG    | REACHED POINT A 
2024-03-19 15:58:01.332 | OUTPUT | DEBUG    | REACHED POINT B 
2024-03-19 15:58:01.334 | OUTPUT | DEBUG    | REACHED POINT C 
2024-03-19 15:58:01.336 | OUTPUT | DEBUG    | REACHED POINT D 
2024-03-19 15:58:01.338 | OUTPUT | DEBUG    | REACHED POINT E 
2024-03-19 15:58:01.342 | OUTPUT | DEBUG    | ISSUE_CMD: send_packet 
2024-03-19 15:58:01.343 | OUTPUT | DEBUG    | Address: 0x6c 
2024-03-19 15:58:01.345 | OUTPUT | DEBUG    | Packet size: 21 
2024-03-19 15:58:01.348 | OUTPUT | DEBUG    | Transmit buffer raw data: 
2024-03-19 15:58:01.354 | OUTPUT | DEBUG    | 0190fc69e40ec180b5e948eaf63cb6cc718e8c707f 
2024-03-19 15:58:01.356 | OUTPUT | DEBUG    | REACHED BOARD_LINK 
2024-03-19 15:58:01.359 | OUTPUT | DEBUG    | PACKET TO SEND TO COMPONENT: 
2024-03-19 15:58:01.365 | OUTPUT | DEBUG    | 0190fc69e40ec180b5e948eaf63cb6cc718e8c707f 
2024-03-19 15:58:01.367 | OUTPUT | DEBUG    | REACHED POINT A 
2024-03-19 15:58:01.371 | OUTPUT | DEBUG    | REACHED i2c_simple_write_receive_len 
2024-03-19 15:58:01.373 | OUTPUT | DEBUG    | Component Address: 0x6c 
2024-03-19 15:58:01.375 | OUTPUT | DEBUG    | Length: 21 
2024-03-19 15:58:01.379 | OUTPUT | DEBUG    | REACHED i2c_simple_write_status_generic 
2024-03-19 15:58:01.381 | OUTPUT | DEBUG    | value: 21 
2024-03-19 15:58:01.383 | OUTPUT | DEBUG    | REACHED POINT A 
2024-03-19 15:58:01.385 | OUTPUT | DEBUG    | REACHED POINT B 
2024-03-19 15:58:01.387 | OUTPUT | DEBUG    | REACHED POINT C 
2024-03-19 15:58:01.389 | OUTPUT | DEBUG    | REACHED POINT D 
2024-03-19 15:58:01.391 | OUTPUT | DEBUG    | REACHED POINT E 
2024-03-19 15:58:01.394 | OUTPUT | DEBUG    | ISSUE_CMD: send_packet 
2024-03-19 15:58:01.397 | OUTPUT | DEBUG    | Address: 0x6d 
2024-03-19 15:58:01.398 | OUTPUT | DEBUG    | Packet size: 21 
2024-03-19 15:58:01.401 | OUTPUT | DEBUG    | Transmit buffer raw data: 
2024-03-19 15:58:01.407 | OUTPUT | DEBUG    | 0190fc69e40ec180b5e948eaf63cb6cc71511efb26 
2024-03-19 15:58:01.409 | OUTPUT | DEBUG    | REACHED BOARD_LINK 
2024-03-19 15:58:01.412 | OUTPUT | DEBUG    | PACKET TO SEND TO COMPONENT: 
2024-03-19 15:58:01.418 | OUTPUT | DEBUG    | 0190fc69e40ec180b5e948eaf63cb6cc71511efb26 
2024-03-19 15:58:01.420 | OUTPUT | DEBUG    | REACHED POINT A 
2024-03-19 15:58:01.424 | OUTPUT | DEBUG    | REACHED i2c_simple_write_receive_len 
2024-03-19 15:58:01.426 | OUTPUT | DEBUG    | Component Address: 0x6d 
2024-03-19 15:58:01.428 | OUTPUT | DEBUG    | Length: 21 
2024-03-19 15:58:01.432 | OUTPUT | DEBUG    | REACHED i2c_simple_write_status_generic 
2024-03-19 15:58:01.434 | OUTPUT | DEBUG    | value: 21 
2024-03-19 15:58:01.436 | OUTPUT | DEBUG    | REACHED POINT A 
2024-03-19 15:58:01.438 | OUTPUT | DEBUG    | REACHED POINT B 
2024-03-19 15:58:01.440 | OUTPUT | DEBUG    | REACHED POINT C 
2024-03-19 15:58:01.443 | OUTPUT | DEBUG    | REACHED POINT D 
2024-03-19 15:58:01.444 | OUTPUT | DEBUG    | REACHED POINT E 
2024-03-19 15:58:01.447 | OUTPUT | DEBUG    | ISSUE_CMD: send_packet 
2024-03-19 15:58:01.449 | OUTPUT | DEBUG    | Address: 0x6e 
2024-03-19 15:58:01.451 | OUTPUT | DEBUG    | Packet size: 21 
2024-03-19 15:58:01.454 | OUTPUT | DEBUG    | Transmit buffer raw data: 
2024-03-19 15:58:01.460 | OUTPUT | DEBUG    | 0190fc69e40ec180b5e948eaf63cb6cc71aa6f8239 
2024-03-19 15:58:01.462 | OUTPUT | DEBUG    | REACHED BOARD_LINK 
2024-03-19 15:58:01.465 | OUTPUT | DEBUG    | PACKET TO SEND TO COMPONENT: 
2024-03-19 15:58:01.471 | OUTPUT | DEBUG    | 0190fc69e40ec180b5e948eaf63cb6cc71aa6f8239 
2024-03-19 15:58:01.473 | OUTPUT | DEBUG    | REACHED POINT A 
2024-03-19 15:58:01.478 | OUTPUT | DEBUG    | REACHED i2c_simple_write_receive_len 
2024-03-19 15:58:01.480 | OUTPUT | DEBUG    | Component Address: 0x6e 
2024-03-19 15:58:01.481 | OUTPUT | DEBUG    | Length: 21 
2024-03-19 15:58:01.485 | OUTPUT | DEBUG    | REACHED i2c_simple_write_status_generic 
2024-03-19 15:58:01.487 | OUTPUT | DEBUG    | value: 21 
2024-03-19 15:58:01.490 | OUTPUT | DEBUG    | REACHED POINT A 
2024-03-19 15:58:01.491 | OUTPUT | DEBUG    | REACHED POINT B 
2024-03-19 15:58:01.494 | OUTPUT | DEBUG    | REACHED POINT C 
2024-03-19 15:58:01.496 | OUTPUT | DEBUG    | REACHED POINT D 
2024-03-19 15:58:01.497 | OUTPUT | DEBUG    | REACHED POINT E 
2024-03-19 15:58:01.500 | OUTPUT | DEBUG    | ISSUE_CMD: send_packet 
2024-03-19 15:58:01.502 | OUTPUT | DEBUG    | Address: 0x6f 
2024-03-19 15:58:01.504 | OUTPUT | DEBUG    | Packet size: 21 
2024-03-19 15:58:01.507 | OUTPUT | DEBUG    | Transmit buffer raw data: 
2024-03-19 15:58:01.513 | OUTPUT | DEBUG    | 0190fc69e40ec180b5e948eaf63cb6cc7184cecee9 
2024-03-19 15:58:01.515 | OUTPUT | DEBUG    | REACHED BOARD_LINK 
2024-03-19 15:58:01.519 | OUTPUT | DEBUG    | PACKET TO SEND TO COMPONENT: 
2024-03-19 15:58:01.524 | OUTPUT | DEBUG    | 0190fc69e40ec180b5e948eaf63cb6cc7184cecee9 
2024-03-19 15:58:01.526 | OUTPUT | DEBUG    | REACHED POINT A 
2024-03-19 15:58:01.530 | OUTPUT | DEBUG    | REACHED i2c_simple_write_receive_len 
2024-03-19 15:58:01.532 | OUTPUT | DEBUG    | Component Address: 0x6f 
2024-03-19 15:58:01.534 | OUTPUT | DEBUG    | Length: 21 
2024-03-19 15:58:01.539 | OUTPUT | DEBUG    | REACHED i2c_simple_write_status_generic 
2024-03-19 15:58:01.540 | OUTPUT | DEBUG    | value: 21 
2024-03-19 15:58:01.542 | OUTPUT | DEBUG    | REACHED POINT A 
2024-03-19 15:58:01.544 | OUTPUT | DEBUG    | REACHED POINT B 
2024-03-19 15:58:01.546 | OUTPUT | DEBUG    | REACHED POINT C 
2024-03-19 15:58:01.548 | OUTPUT | DEBUG    | REACHED POINT D 
2024-03-19 15:58:01.550 | OUTPUT | DEBUG    | REACHED POINT E 
2024-03-19 15:58:01.553 | OUTPUT | DEBUG    | ISSUE_CMD: send_packet 
2024-03-19 15:58:01.555 | OUTPUT | DEBUG    | Address: 0x70 
2024-03-19 15:58:01.557 | OUTPUT | DEBUG    | Packet size: 21 
2024-03-19 15:58:01.560 | OUTPUT | DEBUG    | Transmit buffer raw data: 
2024-03-19 15:58:01.565 | OUTPUT | DEBUG    | 0190fc69e40ec180b5e948eaf63cb6cc719a31db33 
2024-03-19 15:58:01.568 | OUTPUT | DEBUG    | REACHED BOARD_LINK 
2024-03-19 15:58:01.571 | OUTPUT | DEBUG    | PACKET TO SEND TO COMPONENT: 
2024-03-19 15:58:01.577 | OUTPUT | DEBUG    | 0190fc69e40ec180b5e948eaf63cb6cc719a31db33 
2024-03-19 15:58:01.578 | OUTPUT | DEBUG    | REACHED POINT A 
2024-03-19 15:58:01.582 | OUTPUT | DEBUG    | REACHED i2c_simple_write_receive_len 
2024-03-19 15:58:01.586 | OUTPUT | DEBUG    | Component Address: 0x70 
2024-03-19 15:58:01.587 | OUTPUT | DEBUG    | Length: 21 
2024-03-19 15:58:01.591 | OUTPUT | DEBUG    | REACHED i2c_simple_write_status_generic 
2024-03-19 15:58:01.593 | OUTPUT | DEBUG    | value: 21 
2024-03-19 15:58:01.595 | OUTPUT | DEBUG    | REACHED POINT A 
2024-03-19 15:58:01.597 | OUTPUT | DEBUG    | REACHED POINT B 
2024-03-19 15:58:01.599 | OUTPUT | DEBUG    | REACHED POINT C 
2024-03-19 15:58:01.601 | OUTPUT | DEBUG    | REACHED POINT D 
2024-03-19 15:58:01.603 | OUTPUT | DEBUG    | REACHED POINT E 
2024-03-19 15:58:01.607 | OUTPUT | DEBUG    | ISSUE_CMD: send_packet 
2024-03-19 15:58:01.609 | OUTPUT | DEBUG    | Address: 0x71 
2024-03-19 15:58:01.610 | OUTPUT | DEBUG    | Packet size: 21 
2024-03-19 15:58:01.613 | OUTPUT | DEBUG    | Transmit buffer raw data: 
2024-03-19 15:58:01.618 | OUTPUT | DEBUG    | 0190fc69e40ec180b5e948eaf63cb6cc7150a3928f 
2024-03-19 15:58:01.621 | OUTPUT | DEBUG    | REACHED BOARD_LINK 
2024-03-19 15:58:01.624 | OUTPUT | DEBUG    | PACKET TO SEND TO COMPONENT: 
2024-03-19 15:58:01.629 | OUTPUT | DEBUG    | 0190fc69e40ec180b5e948eaf63cb6cc7150a3928f 
2024-03-19 15:58:01.631 | OUTPUT | DEBUG    | REACHED POINT A 
2024-03-19 15:58:01.635 | OUTPUT | DEBUG    | REACHED i2c_simple_write_receive_len 
2024-03-19 15:58:01.638 | OUTPUT | DEBUG    | Component Address: 0x71 
2024-03-19 15:58:01.640 | OUTPUT | DEBUG    | Length: 21 
2024-03-19 15:58:01.644 | OUTPUT | DEBUG    | REACHED i2c_simple_write_status_generic 
2024-03-19 15:58:01.645 | OUTPUT | DEBUG    | value: 21 
2024-03-19 15:58:01.648 | OUTPUT | DEBUG    | REACHED POINT A 
2024-03-19 15:58:01.650 | OUTPUT | DEBUG    | REACHED POINT B 
2024-03-19 15:58:01.652 | OUTPUT | DEBUG    | REACHED POINT C 
2024-03-19 15:58:01.654 | OUTPUT | DEBUG    | REACHED POINT D 
2024-03-19 15:58:01.656 | OUTPUT | DEBUG    | REACHED POINT E 
2024-03-19 15:58:01.659 | OUTPUT | DEBUG    | ISSUE_CMD: send_packet 
2024-03-19 15:58:01.661 | OUTPUT | DEBUG    | Address: 0x72 
2024-03-19 15:58:01.664 | OUTPUT | DEBUG    | Packet size: 21 
